企業名,法人番号,採用担当者名,担当者確度,取得手法,取得元,役職,部署,根拠URL,根拠,電話番号,従業員数,業種,都道府県,新卒フラグ,公式URL,取得日
日清オイリオグループ株式会社,1010001034887,,,,,,,,,0120-016-024,1577,油脂事業、加工食品・素材事業、ファインケミカル事業　等,東京都中央区新川１丁目２３番１号,,https://www.nisshin-oillio.com/company/,2026-06-25
日本パーカライジング株式会社,1010001034994,,,,,,,,,03-3278-4333,1022,あらゆる素材を錆や腐食から守る「表面処理薬剤」の製造・販売。 金属の耐摩耗性を向上させる熱処理加工・防錆処理加工。 表面,東京都中央区日本橋２丁目１６番８号,,https://www.parker.co.jp/ja/,2026-06-25
イケア・ジャパン株式会社,1040001021866,,,,,,,,,050-4560-0494,3600,ホームファニッシング商品の販売,千葉県船橋市浜町２丁目３番３０号５階,,https://www.ikea.com/jp/ja/,2026-06-25
名工建設株式会社,1180001027354,,,,,,,,,0577-32-2659,1145,総合建設業,愛知県名古屋市中村区名駅１丁目１番４号ＪＲセントラルタワーズ３４階,,https://www.meikokensetsu.co.jp/,2026-06-25
株式会社ベルックス,2430001014425,,,,,,,,,011-271-4121,1779,総合ビルメンテナンス業,北海道札幌市中央区北五条西１２丁目２番地,,https://www.belx.jp/,2026-06-25
ＪＣＯＭ株式会社,1010001132055,,,,,,,,,0120-989-970,15672,・ケーブルテレビ局の統括運営を通じた有線テレビジョン放送事業及び電気通信事業 ・ケーブルテレビ局及びデジタル衛星放送向け,東京都千代田区丸の内１丁目８番１号,,https://www.jcom.co.jp/corporate/sustainability/well_being/health/,2026-06-25
ＢＥＭＡＣ株式会社,1500001011226,,,,,,,,,0898-25-8282,1224,電気機械器具製造業,愛媛県今治市野間甲１０５番地,,https://www.bemac-jp.com/,2026-06-25
愛三工業株式会社,1180001092357,,,,,,,,,0562-47-1131,2905,自動車部品の製造・販売,愛知県大府市共和町１丁目１番地の１,,https://www.aisan-ind.co.jp/,2026-06-25
株式会社リブドゥコーポレーション,2500001014723,,,,,,,,,0120-662-115,1039,大人用紙おむつ、メディカルディスポーザブル用品の製造、販売,愛媛県四国中央市金田町半田乙４５番地の２,,https://livedo.jp/,2026-06-25
株式会社トライトエンジニアリング,1120001131178,,,,,,,,,03-5436-7670,2166,,大阪府大阪市北区曾根崎２丁目１２番７号,,https://tryt-group.co.jp/human/,2026-06-25
興和株式会社,1180001035811,,,,,,,,,03-3279-7755,3986,【商社部門】 繊維、機械、建材、船舶、鉱物資源、化成品原料、生活関連物資などの輸出入、三国間貿易および国内販売 【メーカ,愛知県名古屋市中区錦３丁目６番２９号,,https://www.kowa.co.jp/,2026-06-25
株式会社ありがとうサービス,2500001012603,,,,,,,,,0898-23-2099,1471,◆ブックオフやハードオフ等のリユース事業 ◆ショコラトリーツムギやモスバーガー等のフードサービス事業 ◆温浴・宿泊施設の,愛媛県今治市八町西３丁目６番３０号,,http://www.arigatou-s.com/,2026-06-25
株式会社資生堂,1010001034813,,,,,,,,,0120-814-710,5159,化粧品、業務用化粧品、石鹸、シャンプー、リンス、医薬品などの製造販売、輸出入,東京都中央区銀座７丁目５番５号,,https://corp.shiseido.com/jp/sustainability/labor/working.html,2026-06-25
ＫＯＡ株式会社,1100001020696,,,,,,,,,03-0000-1234,1788,各種電子部品の開発・製造・販売,長野県伊那市荒井３６７２番地,,https://www.koaglobal.com/,2026-06-25
アビームシステムズ株式会社,1180001010995,,,,,,,,,052-446-7775,1156,◇情報系システム及びインフラのコンサルテーション、企画・開発・保守・運用 ◇技術系システム（ハード・メカ設計支援（CAD,愛知県名古屋市西区牛島町６番１号,,https://www.abeam-s.com/,2026-06-25
株式会社ピックルスコーポレーション,2030001024893,,,,,,,,,0120-155-831,1167,浅漬け漬物、キムチ、惣菜製造,埼玉県所沢市東住吉７番８号,,https://www.pickles.co.jp/,2026-06-25
鹿島道路株式会社,1010001001805,,,,,,,,,03-5802-8006,2035,道路・滑走路等の舗装工事、土木工事・建築工事・建設資材製造販売、開発事業、環境事業、海外事業　他,東京都文京区後楽１丁目７番２７号,,https://www.kajimaroad.co.jp/,2026-06-25
マックスバリュ北海道株式会社（閉鎖）,1430001020267,,,,,,,,,0120-510-200,1110,,北海道札幌市中央区北八条西２１丁目１番１０号,,https://www.max-ltd.co.jp/,2026-06-25
ビューテック株式会社,1140001050005,,,,,,,,,0565-31-5521,3200,・自動車用・産業用強化ガラス、自動車用硝子の組付加工 ・ドアトリム、コンソールボックス等　自動車用内装部品の製造及び納入,愛知県豊田市梅坪町９丁目３０番地３,,https://www.vuteq.co.jp/,2026-06-25
株式会社セブン＆アイ・ホールディングス,1010001095203,,,,,,,,,03-6238-3000,1017,コンビニエンスストア・総合スーパー・百貨店・食品スーパー・フードサービス・金融サービス・ＩＴ／サービス各事業を中心とした,東京都千代田区二番町８番地８,,https://www.7andi.com/,2026-06-25
株式会社ＭＢＭ,1040001029991,,,,,,,,,047-305-5356,2112,ビルメンテナンス,千葉県浦安市美浜１丁目９番２号,,https://www.mbm.olc.co.jp/sustainability/social/work-style/,2026-06-25
株式会社デイリートランスポート,1040001018103,,,,,,,,,047-409-7511,1068,運送業,千葉県船橋市習志野４丁目１２番６０号,,https://dailytransport-jp.jimdofree.com/,2026-06-25
大鵬薬品工業株式会社,1010001021927,,,,,,,,,03-3294-4527,2399,医薬品、医薬部外品、医療機器などの製造及び販売輸出入,東京都千代田区神田錦町１丁目２７番地,,https://www.taiho.co.jp/csr/diverse/,2026-06-25
株式会社やまやコミュニケーションズ,1290001017815,,,,,,,,,0120-157-102,1553,食品製造業、外食事業,福岡県糟屋郡篠栗町彩り台１番１号,,https://www.yamaya.com/,2026-06-25
株式会社京都勝牛,1130001046227,,,,,,,,,075-813-5251,2265,,京都府京都市下京区中堂寺坊城町２８－５革命ビル,,https://www.golip-holdings.com/,2026-06-25
株式会社コープムービング,1140001001478,,,,,,,,,078-921-1166,1097,拠点物流事業、宅配事業、福祉事業、印刷事業、リサイクル事業,兵庫県神戸市東灘区住吉本町１丁目３番１９号,,https://coop-moving.co.jp/,2026-06-25
株式会社万惣,1240001010923,,,,,,,,,082-941-5566,1676,食品小売チェーン,広島県広島市佐伯区石内上１丁目８番１号,,https://www.alzo.co.jp/,2026-06-25
株式会社静鉄ストア,1080001002004,,,,,,,,,054-205-7010,2353,食品スーパーマーケット,静岡県静岡市葵区末広町９５番地,,http://www.s-store.co.jp/,2026-06-25
株式会社遠鉄ストア,1080401000838,,,,,,,,,0570-024-100,2999,生鮮食品を中心に扱うスーパーマーケット,静岡県浜松市中央区佐鳴台４丁目１６番１０号,,https://www.entstore.co.jp/,2026-06-25
リスパック株式会社,2200001005819,,,,,,,,,0120-223-294,1101,食品包装容器（プラスチック）の製造販売,岐阜県岐阜市神田町９丁目２７番地,,https://www.risu.co.jp/,2026-06-25
株式会社三宝,2110001000052,,,,,,,,,025-377-3993,1073,飲食業,新潟県新潟市西区鳥原１８３０番地１,,https://sanpou-g.co.jp/,2026-06-25
株式会社マルイ,1110001025075,,,,,,,,,0258-66-0101,1125,食品スーパーマーケット,新潟県見附市今町３丁目１１番６８号,,https://www.super-marui.com/,2026-06-25
株式会社日商,1190001003602,,,,,,,,,0595-84-2424,1431,一般貨物輸送事業、一般労働者派遣事業、有料職業紹介事業 、自動車分解整備事業、指定自動車整備事業、倉庫業、 工場内外作業,三重県亀山市布気町５５０番地４,,https://nissyo-net.co.jp/,2026-06-25
