企業名,法人番号,採用担当者名,役職,部署,代表者名,メール,メール確度,担当者確度,電話番号,公式URL,Tier,取得元媒体,根拠URL,架電呼称,業種,都道府県,従業員数,補助金,設立年,取得日
サイレックス・テクノロジー株式会社,2130001037373,,,,三浦暢彦,info@silex.jp,0.4,,0774-98-3781,https://www.silex.jp/,C,gBizINFO,https://www.silex.jp/,人事部 ご採用ご担当者様,ネットワーク・ワイヤレス技術を活かした製品の開発・製造・販売,京都府相楽郡精華町光台２丁目３番地１,245,,1973,2026-06-14T18:27:07.114Z
株式会社ニチダイ,2130001038818,,,,伊藤直紀,info@nichidai.jp,0.4,,0774-88-6350,https://www.nichidai.jp/,C,gBizINFO,https://www.nichidai.jp/,人事部 ご採用ご担当者様,精密鍛造金型の開発・製造・販売 精密部品の組立て 積層焼結金網フィルタの開発・製造・販売,京都府京田辺市薪北町田１３番地,383,,,2026-06-14T18:27:08.297Z
株式会社丹新ビルサービス,2130001041160,,,,新庄昭仁,info@tanshin-bs.co.jp,0.4,,0773-24-4602,https://tanshin-bs.co.jp/,C,gBizINFO,https://tanshin-bs.co.jp/,人事部 ご採用ご担当者様,総合ビルメンテナンス業,京都府福知山市東羽合町１６４番地,121,,1986,2026-06-14T18:27:09.010Z
株式会社京滋マツダ,2130001024529,,,,田嶋誠治,,0,,0120-203-751,https://website.keiji-mazda.jp/,C,gBizINFO,https://website.keiji-mazda.jp/,人事部 ご採用ご担当者様,自動車販売 自動車修理 自動車レンタル 損害保険代理業,京都府京都市南区吉祥院向田西町１番地,410,,1982,2026-06-14T18:27:10.282Z
ワールドビジネスセンター株式会社,2130001012070,,,,萩原秀樹,info@wbc.co.jp,0.4,,03-5289-9966,https://www.wbc.co.jp/,C,gBizINFO,https://www.wbc.co.jp/,人事部 ご採用ご担当者様,システム運用管理、システム開発、ネットワークシステムの保守、コンピュータ及び周辺機器・消耗品等の販売、パッケージソフトの,京都府京都市南区西九条東御幸田町２５番２,634,,1966,2026-06-14T18:27:11.591Z
東日本メディコム株式会社,1030001087058,,,,松本運造,info@e-medicom.co.jp,0.4,,048-557-3333,https://www.e-medicom.co.jp/,C,gBizINFO,https://www.e-medicom.co.jp/,人事部 ご採用ご担当者様,・電子カルテ等、医療事務コンピューターの販売及びサポート ・医療機関及び調剤薬局用ソフトウェアの開発・販売 ・Webを利,埼玉県行田市大字斎条１２８番地,194,,1979,2026-06-14T18:27:11.774Z
株式会社エイリイ・エンジニアリング,1030001089962,,,,二ノ宮啓,info@alae.co.jp,0.4,,042-983-1701,https://www.alae.co.jp/,C,gBizINFO,https://www.alae.co.jp/,人事部 ご採用ご担当者様,宇宙、航空機、船舶、車両搭載機器、通信、電子、電波、光学、環境関連機器の保守整備及び設計、製造、販売,埼玉県飯能市大字双柳１０５４番地,58,,1978,2026-06-14T18:27:13.274Z
ＡＧＳ株式会社,2030001000011,,,,中野真治,info@ags.co.jp,0.4,,048-825-6000,https://www.ags.co.jp/,C,gBizINFO,https://www.ags.co.jp/,人事部 ご採用ご担当者様,情報処理サービス ソフトウェア開発 その他情報サービス システム機器販売,埼玉県さいたま市浦和区針ヶ谷４丁目３番２５号,800,,1971,2026-06-14T18:27:13.356Z
株式会社グラファイトデザイン,1030001090714,,,,山田拓郎,info@gd-inc.co.jp,0.4,,0494-62-2800,https://www.gd-inc.co.jp/,C,gBizINFO,https://www.gd-inc.co.jp/,人事部 ご採用ご担当者様,1.ゴルフクラブシャフトの製造・販売 2.ゴルフクラブの組立加工 3.その他炭素繊維(カーボン繊維)を使用した各種パイプ,埼玉県秩父市太田２４７４番地１,130,,,2026-06-14T18:27:13.464Z
株式会社イマギイレ,2030001000820,,,,今給黎宣成,info@imagiire.co.jp,0.4,,048-471-9870,https://www.imagiire.co.jp/,C,gBizINFO,https://www.imagiire.co.jp/,人事部 ご採用ご担当者様,建設機械器具賃貸業,埼玉県さいたま市西区大字内野本郷２１９番３,197,,1973,2026-06-14T18:27:15.201Z
株式会社テクアノーツ,1120901030611,,,,稲葉靖規,info@tequanauts.co.jp,0.4,,048-424-2800,https://www.tequanauts.co.jp/,C,gBizINFO,https://www.tequanauts.co.jp/,人事部 ご採用ご担当者様,潜水工事、浮体構造物や水草刈取船の設計・製作、水中ロボットによる水道施設メンテナンスなど水環境社会インフラの整備,埼玉県川口市芝下１丁目１番３号,150,,1973,2026-06-14T18:27:15.475Z
富士共同物流株式会社,2030001010670,,,,中村信也,info@fkb.co.jp,0.4,,048-835-6861,https://www.fkb.co.jp/,C,gBizINFO,https://www.fkb.co.jp/,人事部 ご採用ご担当者様,一般貨物自動車運送業 貨物利用運送業 警備輸送業,埼玉県さいたま市浦和区上木崎３丁目９番６号,120,,1989,2026-06-14T18:27:16.694Z
株式会社ツツミ,2030001021115,,,,互智司,info@tsutsumi.co.jp,0.4,,048-431-6691,https://www.tsutsumi.co.jp/,C,gBizINFO,https://www.tsutsumi.co.jp/,人事部 ご採用ご担当者様,宝飾品・貴金属製品の製造・卸売・小売業,埼玉県蕨市中央４丁目２４番２６号,878,,,2026-06-14T18:27:16.964Z
株式会社ピックルスコーポレーション,2030001024893,,,,影山直司,info@pickles.co.jp,0.4,,0120-155-831,https://www.pickles.co.jp/,C,gBizINFO,https://www.pickles.co.jp/,人事部 ご採用ご担当者様,浅漬け漬物、キムチ、惣菜製造,埼玉県所沢市東住吉７番８号,1167,,,2026-06-14T18:27:17.076Z
株式会社スズキ自販埼玉,2030001004499,,,,東智彦,info@suzuki.co.jp,0.4,,048-651-6524,https://www.suzuki.co.jp/dealer/sj-saitama/,C,gBizINFO,https://www.suzuki.co.jp/dealer/sj-saitama/,人事部 ご採用ご担当者様,スズキ軽四輪車、小型車の卸売・小売 中古自動車の卸売・小売 スズキセニアカー・電動車椅子の販売 自動車部品の販売 自動車,埼玉県さいたま市北区吉野町２丁目２２２番地１０,365,,1965,2026-06-14T18:27:17.230Z
イオンリテール株式会社,2040001000456,,,,古澤康之,info@aeonretail.jp,0.4,,043-212-6500,https://www.aeonretail.jp/company/gaiyo.html,C,gBizINFO,https://www.aeonretail.jp/company/gaiyo.html,人事部 ご採用ご担当者様,総合小売業,千葉県千葉市美浜区中瀬１丁目５番地１,114984,,2008,2026-06-14T18:27:20.499Z
株式会社千葉銀行,2040001000019,,,,頭取米本努,info@chibabank.co.jp,0.4,,0120-697-889,https://www.chibabank.co.jp/,C,gBizINFO,https://www.chibabank.co.jp/,人事部 ご採用ご担当者様,普通銀行業,千葉県千葉市中央区千葉港１番２号,4366,,,2026-06-14T18:27:21.737Z
新日本建設株式会社,2040001003186,,,,髙見克司,info@shinnihon-c.co.jp,0.4,,043-213-1111,https://www.shinnihon-c.co.jp/,C,gBizINFO,https://www.shinnihon-c.co.jp/,人事部 ご採用ご担当者様,総合建設業、不動産開発事業,千葉県千葉市美浜区ひび野１丁目４番３,587,,,2026-06-14T18:27:22.404Z
イオンコンパス株式会社,2040001008549,,,,城友美,,0,,043-297-4300,https://www.aeoncompass.co.jp/,C,gBizINFO,https://www.aeoncompass.co.jp/,人事部 ご採用ご担当者様,旅行業,千葉県千葉市美浜区中瀬２丁目６番地１,270,,1971,2026-06-14T18:27:23.765Z
株式会社奥井組,2030001026824,,,,奥井祐介,info@okuigumi.co.jp,0.4,,04-2931-1091,https://okuigumi.co.jp/,C,gBizINFO,https://okuigumi.co.jp/,人事部 ご採用ご担当者様,運輸業 建設業（建築・土木等） 機械設置業 物流業,埼玉県入間市新光１９１番地１,180,,1966,2026-06-14T18:27:26.247Z
サンコーテクノ株式会社,2040001040188,,,,洞下英人,info@sanko-techno.co.jp,0.4,,04-7157-3535,https://sanko-techno.co.jp/,C,gBizINFO,https://sanko-techno.co.jp/,人事部 ご採用ご担当者様,建設資材（あと施工アンカー・ドリルビット・ファスナー等）、複合材、防水材、各種測定器の企画開発・製造・販売・施工および輸,千葉県流山市南流山３丁目１０番地１６,444,,,2026-06-14T18:27:28.532Z
千葉ビル・メンテナンス株式会社,2040001054287,,,,岡澤正博,info@chibabill.jp,0.4,,0436-23-2174,https://www.chibabill.jp/,C,gBizINFO,https://www.chibabill.jp/,人事部 ご採用ご担当者様,ビル総合管理,千葉県市原市君塚３丁目８番地１９,398,,1972,2026-06-14T18:27:29.188Z
サミットエナジー株式会社,1010001087737,,,,小林政司,info@summit-energy.co.jp,0.4,,0120-197-208,https://www.summit-energy.co.jp/,C,gBizINFO,https://www.summit-energy.co.jp/,人事部 ご採用ご担当者様,国内における発電事業の企画・開発と統括管理および小売電気事業,東京都千代田区内神田２丁目３番４号,95,,1990,2026-06-14T18:27:31.745Z
岩渕薬品株式会社,2040001046615,,,,岩渕琢磨,info@iwabuchi-net.co.jp,0.4,,043-236-7707,https://www.iwabuchi-net.co.jp/,C,gBizINFO,https://www.iwabuchi-net.co.jp/,人事部 ご採用ご担当者様,医薬品の卸売業,千葉県佐倉市鏑木町５１番地,499,,1948,2026-06-14T18:27:33.512Z
協和ビル管理株式会社,2040001001784,,,,福田誠子,info@kyowakeibi.co.jp,0.4,,043-243-0368,https://www.kyowakeibi.co.jp/,C,gBizINFO,https://www.kyowakeibi.co.jp/,人事部 ご採用ご担当者様,建物の総合管理業務,千葉県千葉市中央区汐見丘町１６番１１号,608,,1977,2026-06-14T18:27:34.602Z
株式会社セブン－イレブン・ジャパン,1010001088181,,,,阿久津知洋,info@sej.co.jp,0.4,,03-6238-3711,https://www.sej.co.jp/,C,gBizINFO,https://www.sej.co.jp/,人事部 ご採用ご担当者様,コンビニエンスストアのフランチャイズチェーン本部,東京都千代田区二番町８番地８,8064,,1939,2026-06-14T18:27:35.935Z
古河産機システムズ株式会社,1010001087927,,,,岩間和義,info@furukawa-sanki.co.jp,0.4,,03-6636-9500,https://www.furukawa-sanki.co.jp/,C,gBizINFO,https://www.furukawa-sanki.co.jp/,人事部 ご採用ご担当者様,荷役運搬設備、破砕設備、粉砕設備、環境設備、ポンプ設備、鋼構造物などの製造・販売・施工,東京都千代田区大手町２丁目６番４号,478,,2004,2026-06-14T18:27:36.324Z
ＥＮＥＯＳグローブ株式会社,1010001090889,,,,江澤和彦,info@eneos-globe.co.jp,0.4,,03-5253-9170,https://www.eneos-globe.co.jp/,C,gBizINFO,https://www.eneos-globe.co.jp/,人事部 ご採用ご担当者様,液化石油ガスの輸入・販売、新エネルギー関連機器の販売,東京都千代田区永田町２丁目１１番１号,211,,2004,2026-06-14T18:27:37.916Z
田辺薬局株式会社,1010001090468,,,,佐藤淳一,info@tnb.co.jp,0.4,,03-5565-7840,https://www.tnb.co.jp/,C,gBizINFO,https://www.tnb.co.jp/,人事部 ご採用ご担当者様,調剤薬局の運営,東京都中央区築地４丁目３番８号,623,,1984,2026-06-14T18:27:38.566Z
ヤマト運輸株式会社,1010001092605,,,,阿波誠一,info@kuronekoyamato.co.jp,0.4,,03-3541-3411,https://www.kuronekoyamato.co.jp/,C,gBizINFO,https://www.kuronekoyamato.co.jp/,人事部 ご採用ご担当者様,宅急便を中心とした一般消費者・企業向け小口貨物輸送サービス事業、その他物流事業全般および関連事業,東京都中央区銀座２丁目１６番１０号,158295,,2005,2026-06-14T18:27:39.705Z
セントラルコンサルタント株式会社,1010001088264,,,,中田健一,info@central-con.co.jp,0.4,,03-3532-8031,https://www.central-con.co.jp/,C,gBizINFO,https://www.central-con.co.jp/,人事部 ご採用ご担当者様,建設コンサルタント（土木、都市計画、造園、建築等の調査、計画、設計及び施工管理）,東京都中央区晴海２丁目５番２４号,545,,1967,2026-06-14T18:27:40.402Z
株式会社セブン＆アイ・ホールディングス,1010001095203,,,,最高経営責任者（）スティーブン・ヘイズ・デイカス,,0,,03-6238-3000,https://www.7andi.com/,C,gBizINFO,https://www.7andi.com/,人事部 ご採用ご担当者様,コンビニエンスストア・総合スーパー・百貨店・食品スーパー・フードサービス・金融サービス・ＩＴ／サービス各事業を中心とした,東京都千代田区二番町８番地８,1017,,,2026-06-14T18:27:41.883Z
株式会社ぎょうせい,1010001100425,,,,西本功二,info@gyosei.jp,0.4,,0120-953-431,https://gyosei.jp/,C,gBizINFO,https://gyosei.jp/,人事部 ご採用ご担当者様,●図書総合 法令関連の書籍を中心に、時宜にかなった書籍を企画・編集・出版 ●システム 法令・例規関連システムをはじめ,東京都中央区銀座７丁目４番１２号,713,,1970,2026-06-14T18:27:43.184Z
テプコ・ソリューション・アドバンス株式会社,1010001086672,,,,種橋章,info@tepco-sa.co.jp,0.4,,03-3810-0331,https://www.tepco-sa.co.jp/ssl/,C,gBizINFO,https://www.tepco-sa.co.jp/ssl/,人事部 ご採用ご担当者様,"情報処理サービス事業、電気等の売買,供給",東京都港区芝３丁目２番１８号,2352,,1999,2026-06-14T18:27:45.705Z
Ｘｓｐｅａｒ　Ｃｏｎｓｕｌｔｉｎｇ株式会社,1010001103304,,,,早田政孝,,0,,03-3539-7370,https://www.simplex.holdings/sustainability/,C,gBizINFO,https://www.simplex.holdings/sustainability/,人事部 ご採用ご担当者様,事業戦略、テクノロジーに関するビジネスコンサルティング事業 労働者派遣に関する事業＜労働者派遣事業許可(派 13-302,東京都港区虎ノ門１丁目２３番１号,250,,1998,2026-06-14T18:27:47.080Z
株式会社セントラルユニ,1010001103857,,,,河村将之,info@central-uni.co.jp,0.4,,03-3556-1331,https://corporate.central-uni.co.jp/,C,gBizINFO,https://corporate.central-uni.co.jp/,人事部 ご採用ご担当者様,医療設備機器の製造及び販売,東京都千代田区西神田２丁目３番１６号,221,,1951,2026-06-14T18:27:47.656Z
株式会社昭和メディカルサイエンス,1010001112338,,,,氏家永一郎,info@sms.co.jp,0.4,,042-795-6000,https://www.sms.co.jp/,C,gBizINFO,https://www.sms.co.jp/,人事部 ご採用ご担当者様,臨床検査受託業,東京都千代田区麹町４丁目７番５号,730,,1979,2026-06-14T18:27:49.896Z
タイムズサービス株式会社,1010001115423,,,,川上紀文,info@park24.co.jp,0.4,,03-3491-8924,https://www.park24.co.jp/company/timesservice/,C,gBizINFO,https://www.park24.co.jp/company/timesservice/,人事部 ご採用ご担当者様,『駐車場総合管理』 無人時間貸駐車場の機器メンテナンス及び、巡回、清掃、駐車場管理コンサルティング、駐車場有人管理 、駐,東京都品川区西五反田２丁目２０番４号,2498,,1992,2026-06-14T18:27:52.573Z
日本リック株式会社,1010001101679,,,,日高一隆,info@nipponrick.co.jp,0.4,,03-6272-8975,https://www.nipponrick.co.jp/,C,gBizINFO,https://www.nipponrick.co.jp/,人事部 ご採用ご担当者様,人材サービス業、福祉介護事業,東京都千代田区飯田橋４丁目８番１３号,210,,1984,2026-06-14T18:27:53.799Z
ＳＭＦＬレンタル株式会社,1010001114136,,,,大村尚之,info@smfl-r.co.jp,0.4,,03-5226-5020,https://www.smfl-r.co.jp/,C,gBizINFO,https://www.smfl-r.co.jp/,人事部 ご採用ご担当者様,パソコン・ワークステーション等IT機器のリースおよびレンタル、売買、IT機器導入支援・保守等オプションサービス 電子計測,東京都千代田区一ツ橋２丁目１番１号,206,,1978,2026-06-14T18:27:54.130Z
三機テクノサポート株式会社,1010001116842,,,,朝日義之,info@sanki.co.jp,0.4,,03-6367-7640,https://www.sanki.co.jp/sts/,C,gBizINFO,https://www.sanki.co.jp/sts/,人事部 ご採用ご担当者様,建築設備工事業,東京都中央区明石町８番１号,231,,1980,2026-06-14T18:27:54.623Z
フロンティア・マネジメント株式会社,1010001121867,,,,（）大西正一郎,info@frontier-mgmt.com,0.4,,03-6862-5180,https://www.frontier-mgmt.com/,C,gBizINFO,https://www.frontier-mgmt.com/,人事部 ご採用ご担当者様,経営コンサルティング事業・ファイナンシャル・アドバイザリー事業・再生支援事業・制度関連助言業務・教育研修事業・資金支援業,東京都港区六本木３丁目２番１号,433,,2007,2026-06-14T18:27:55.635Z
商船三井興産株式会社,1010001126189,,,,中島孝,info@mo-kosan.co.jp,0.4,,03-3517-5300,https://www.mo-kosan.co.jp/,C,gBizINFO,https://www.mo-kosan.co.jp/,人事部 ご採用ご担当者様,ビル総合管理、マンション・寮などの運営管理、不動産業、保険代理店業務,東京都港区虎ノ門２丁目３番１７号,383,,1977,2026-06-14T18:27:55.813Z
